ID,ISSUE_DATE,PERMIT_TYPE,LATITUDE,LONGITUDE, ESTIMATED_COST ,ISSUE_YEAR,Min_Cost
2745967,4/16/2018,PERMIT - NEW CONSTRUCTION,42.00007456,-87.81211353,"$1,000,000.00 ",2018,9.00E+05
2910785,4/23/2018,PERMIT - RENOVATION/ALTERATION,41.88374822,-87.63666184,"$1,000,000.00 ",2018,9.00E+05
2909135,4/25/2018,PERMIT - RENOVATION/ALTERATION,41.88435919,-87.6340799,"$1,000,000.00 ",2018,9.00E+05
2932967,4/26/2018,PERMIT - NEW CONSTRUCTION,41.99933518,-87.66081692,"$1,000,000.00 ",2018,9.00E+05
2894194,5/8/2018,PERMIT - RENOVATION/ALTERATION,41.91618651,-87.68665454,"$1,000,000.00 ",2018,9.00E+05
2923405,5/10/2018,PERMIT - RENOVATION/ALTERATION,41.92474121,-87.64756347,"$1,000,000.00 ",2018,9.00E+05
2904216,5/15/2018,PERMIT - NEW CONSTRUCTION,41.89246403,-87.63129489,"$1,000,000.00 ",2018,9.00E+05
2940385,5/17/2018,PERMIT - NEW CONSTRUCTION,41.99933518,-87.66081692,"$1,000,000.00 ",2018,9.00E+05
2911705,5/23/2018,PERMIT - NEW CONSTRUCTION,41.9163729,-87.6471007,"$1,000,000.00 ",2018,9.00E+05
2917414,5/24/2018,PERMIT - NEW CONSTRUCTION,41.87295489,-87.67745243,"$1,000,000.00 ",2018,9.00E+05
2917415,5/24/2018,PERMIT - NEW CONSTRUCTION,41.87259877,-87.67744295,"$1,000,000.00 ",2018,9.00E+05
2903396,6/13/2018,PERMIT - NEW CONSTRUCTION,41.80080592,-87.71246788,"$1,000,000.00 ",2018,9.00E+05
2911494,6/15/2018,PERMIT - NEW CONSTRUCTION,41.92623655,-87.67062951,"$1,000,000.00 ",2018,9.00E+05
2931512,6/19/2018,PERMIT - RENOVATION/ALTERATION,41.99409855,-87.71318066,"$1,000,000.00 ",2018,9.00E+05
2940203,6/20/2018,PERMIT - RENOVATION/ALTERATION,41.8874644,-87.61786023,"$1,000,000.00 ",2018,9.00E+05
2915644,6/21/2018,PERMIT - NEW CONSTRUCTION,41.91647699,-87.64710441,"$1,000,000.00 ",2018,9.00E+05
2948966,6/21/2018,PERMIT - RENOVATION/ALTERATION,41.88761648,-87.65438321,"$1,000,000.00 ",2018,9.00E+05
2950702,6/22/2018,PERMIT - RENOVATION/ALTERATION,41.88323435,-87.63664906,"$1,000,000.00 ",2018,9.00E+05
2916983,6/28/2018,PERMIT - NEW CONSTRUCTION,41.87437791,-87.63425203,"$1,000,000.00 ",2018,9.00E+05
2940236,6/28/2018,PERMIT - RENOVATION/ALTERATION,41.89670837,-87.61842143,"$1,000,000.00 ",2018,9.00E+05
2916976,6/29/2018,PERMIT - NEW CONSTRUCTION,41.87437018,-87.63386959,"$1,000,000.00 ",2018,9.00E+05
2810387,10/13/2017,PERMIT - NEW CONSTRUCTION,41.95117178,-87.68858031,"$1,000,950.00 ",2017,875407.73
2810414,10/13/2017,PERMIT - NEW CONSTRUCTION,41.95117146,-87.68865418,"$1,000,950.00 ",2017,875407.73
2810432,10/13/2017,PERMIT - NEW CONSTRUCTION,41.95117081,-87.68880194,"$1,000,950.00 ",2017,875407.73
2926048,3/28/2018,PERMIT - RENOVATION/ALTERATION,41.905731,-87.64964597,"$1,016,036.00 ",2018,9.00E+05
2815482,2/14/2017,PERMIT - RENOVATION/ALTERATION,41.8863516,-87.63261395,"$1,020,630.00 ",2017,875407.73
2908576,5/1/2018,PERMIT - RENOVATION/ALTERATION,41.87798781,-87.6244598,"$1,022,846.00 ",2018,9.00E+05
2815832,9/5/2017,PERMIT - NEW CONSTRUCTION,41.90892185,-87.6873315,"$1,023,000.00 ",2017,875407.73
2832785,7/20/2017,PERMIT - RENOVATION/ALTERATION,41.8071717,-87.69402621,"$1,025,000.00 ",2017,875407.73
2899045,12/7/2017,PERMIT - RENOVATION/ALTERATION,41.88544439,-87.63258214,"$1,030,000.00 ",2017,875407.73
2784600,3/1/2017,PERMIT - NEW CONSTRUCTION,41.93966775,-87.66304311,"$1,030,500.00 ",2017,875407.73
2829523,5/12/2017,PERMIT - NEW CONSTRUCTION,41.93963514,-87.68225597,"$1,030,500.00 ",2017,875407.73
2844150,5/15/2017,PERMIT - RENOVATION/ALTERATION,41.88670922,-87.6347109,"$1,031,490.00 ",2017,875407.73
2849140,3/1/2018,PERMIT - NEW CONSTRUCTION,41.9392533,-87.72320599,"$1,035,000.00 ",2018,9.00E+05
2903330,6/15/2018,PERMIT - NEW CONSTRUCTION,41.95409848,-87.69008444,"$1,035,400.00 ",2018,9.00E+05
2831730,5/1/2017,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$1,036,000.00 ",2017,875407.73
2842434,7/17/2017,PERMIT - RENOVATION/ALTERATION,41.80472323,-87.59174587,"$1,050,000.00 ",2017,875407.73
2876098,10/10/2017,PERMIT - RENOVATION/ALTERATION,41.84083718,-87.66597033,"$1,050,000.00 ",2017,875407.73
2944412,6/15/2018,PERMIT - RENOVATION/ALTERATION,41.87928364,-87.6371007,"$1,050,000.00 ",2018,9.00E+05
2911734,2/27/2018,PERMIT - RENOVATION/ALTERATION,41.88602541,-87.6362977,"$1,051,000.00 ",2018,9.00E+05
2886121,1/2/2018,PERMIT - RENOVATION/ALTERATION,41.86403564,-87.61929707,"$1,055,000.00 ",2018,9.00E+05
2917879,5/21/2018,PERMIT - RENOVATION/ALTERATION,41.90366842,-87.65369936,"$1,056,000.00 ",2018,9.00E+05
2849446,5/30/2017,PERMIT - RENOVATION/ALTERATION,41.88458837,-87.62327256,"$1,060,000.00 ",2017,875407.73
2901955,3/28/2018,PERMIT - RENOVATION/ALTERATION,41.95026697,-87.68847562,"$1,061,216.00 ",2018,9.00E+05
2799480,2/23/2017,PERMIT - RENOVATION/ALTERATION,41.88463208,-87.62224799,"$1,072,980.00 ",2017,875407.73
2889207,10/27/2017,PERMIT - RENOVATION/ALTERATION,41.89347536,-87.62257467,"$1,075,000.00 ",2017,875407.73
2842471,7/19/2017,PERMIT - RENOVATION/ALTERATION,41.80937893,-87.62392402,"$1,075,000.00 ",2017,875407.73
2828899,6/16/2017,PERMIT - RENOVATION/ALTERATION,41.89475021,-87.63429838,"$1,079,185.00 ",2017,875407.73
2815324,9/18/2017,PERMIT - RENOVATION/ALTERATION,41.88416467,-87.72340438,"$1,079,925.00 ",2017,875407.73
2790494,2/6/2017,PERMIT - RENOVATION/ALTERATION,41.76405323,-87.56078336,"$1,080,000.00 ",2017,875407.73
2791336,8/24/2017,PERMIT - RENOVATION/ALTERATION,41.88712191,-87.65203576,"$1,082,000.00 ",2017,875407.73
2922416,5/25/2018,PERMIT - RENOVATION/ALTERATION,41.87988544,-87.6292116,"$1,085,000.00 ",2018,9.00E+05
2823667,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.72945712,-87.55247782,"$1,093,739.00 ",2017,875407.73
2868619,8/14/2017,PERMIT - RENOVATION/ALTERATION,41.88987479,-87.62425976,"$1,094,800.00 ",2017,875407.73
2786057,6/6/2017,PERMIT - RENOVATION/ALTERATION,41.83475727,-87.61701035,"$1,100,000.00 ",2017,875407.73
2805884,4/14/2017,PERMIT - NEW CONSTRUCTION,41.87548423,-87.7058221,"$1,100,000.00 ",2017,875407.73
2832928,4/7/2017,PERMIT - NEW CONSTRUCTION,41.91193694,-87.67002335,"$1,100,000.00 ",2017,875407.73
2839116,9/19/2017,PERMIT - RENOVATION/ALTERATION,41.65950318,-87.59657292,"$1,100,000.00 ",2017,875407.73
2841894,7/14/2017,PERMIT - NEW CONSTRUCTION,41.69119388,-87.71773863,"$1,100,000.00 ",2017,875407.73
2848700,8/4/2017,PERMIT - RENOVATION/ALTERATION,41.86967389,-87.63236767,"$1,100,000.00 ",2017,875407.73
2858797,9/1/2017,PERMIT - NEW CONSTRUCTION,41.8686369,-87.66287631,"$1,100,000.00 ",2017,875407.73
2859333,9/19/2017,PERMIT - RENOVATION/ALTERATION,41.88822299,-87.62940387,"$1,100,000.00 ",2017,875407.73
2886757,10/31/2017,PERMIT - RENOVATION/ALTERATION,41.88770538,-87.62058814,"$1,100,000.00 ",2017,875407.73
2887507,10/25/2017,PERMIT - RENOVATION/ALTERATION,41.89389377,-87.63317341,"$1,100,000.00 ",2017,875407.73
2881312,11/21/2017,PERMIT - RENOVATION/ALTERATION,41.96918743,-87.65573365,"$1,100,000.00 ",2017,875407.73
2889281,12/4/2017,PERMIT - RENOVATION/ALTERATION,41.75466012,-87.74138476,"$1,100,000.00 ",2017,875407.73
2904748,1/5/2018,PERMIT - RENOVATION/ALTERATION,41.88347312,-87.62772975,"$1,100,000.00 ",2018,9.00E+05
2917155,2/28/2018,PERMIT - RENOVATION/ALTERATION,41.89389377,-87.63317341,"$1,100,000.00 ",2018,9.00E+05
2890064,3/2/2018,PERMIT - RENOVATION/ALTERATION,41.87815352,-87.63963862,"$1,100,000.00 ",2018,9.00E+05
2920029,3/9/2018,PERMIT - RENOVATION/ALTERATION,41.78932932,-87.74164564,"$1,100,000.00 ",2018,9.00E+05
2883711,3/22/2018,PERMIT - RENOVATION/ALTERATION,41.88993599,-87.67082946,"$1,100,000.00 ",2018,9.00E+05
2887799,4/6/2018,PERMIT - NEW CONSTRUCTION,41.91195093,-87.67642889,"$1,100,000.00 ",2018,9.00E+05
2925098,4/10/2018,PERMIT - RENOVATION/ALTERATION,41.90043278,-87.63419287,"$1,100,000.00 ",2018,9.00E+05
2930451,4/20/2018,PERMIT - RENOVATION/ALTERATION,41.66611299,-87.55900308,"$1,100,000.00 ",2018,9.00E+05
2921486,5/23/2018,PERMIT - NEW CONSTRUCTION,41.91436481,-87.71329499,"$1,100,000.00 ",2018,9.00E+05
2864660,10/2/2017,PERMIT - NEW CONSTRUCTION,41.92072016,-87.70096566,"$1,101,000.00 ",2017,875407.73
2821253,11/29/2017,PERMIT - NEW CONSTRUCTION,41.91119637,-87.68739065,"$1,102,800.00 ",2017,875407.73
2917376,6/20/2018,PERMIT - RENOVATION/ALTERATION,41.89539636,-87.61625092,"$1,103,510.00 ",2018,9.00E+05
2947633,6/20/2018,PERMIT - RENOVATION/ALTERATION,41.98593151,-87.72836921,"$1,107,298.00 ",2018,9.00E+05
2810137,11/7/2017,PERMIT - RENOVATION/ALTERATION,41.88537592,-87.65798088,"$1,116,000.00 ",2017,875407.73
2811761,6/1/2017,PERMIT - RENOVATION/ALTERATION,41.93239416,-87.67817303,"$1,119,681.00 ",2017,875407.73
2877819,3/16/2018,PERMIT - NEW CONSTRUCTION,41.89854356,-87.67698081,"$1,120,100.00 ",2018,9.00E+05
2814273,3/15/2017,PERMIT - RENOVATION/ALTERATION,41.93166402,-87.72808651,"$1,121,000.00 ",2017,875407.73
2948555,6/20/2018,PERMIT - RENOVATION/ALTERATION,41.89000134,-87.62143869,"$1,123,000.00 ",2018,9.00E+05
2837092,7/7/2017,PERMIT - NEW CONSTRUCTION,41.84688413,-87.68215641,"$1,125,000.00 ",2017,875407.73
2879576,12/15/2017,PERMIT - NEW CONSTRUCTION,41.88747343,-87.61822833,"$1,125,000.00 ",2017,875407.73
2870468,9/12/2017,PERMIT - RENOVATION/ALTERATION,41.87992331,-87.63880254,"$1,130,510.00 ",2017,875407.73
2834934,9/29/2017,PERMIT - NEW CONSTRUCTION,41.9221422,-87.68525856,"$1,134,900.00 ",2017,875407.73
2845536,6/15/2017,PERMIT - RENOVATION/ALTERATION,41.8833222,-87.6297751,"$1,140,191.00 ",2017,875407.73
2829655,6/8/2017,PERMIT - RENOVATION/ALTERATION,41.97391362,-87.66830041,"$1,140,250.00 ",2017,875407.73
2857464,7/7/2017,PERMIT - NEW CONSTRUCTION,41.86739788,-87.62270051,"$1,143,225.00 ",2017,875407.73
2833931,8/21/2017,PERMIT - NEW CONSTRUCTION,41.95326461,-87.75145319,"$1,150,000.00 ",2017,875407.73
2914443,2/20/2018,PERMIT - NEW CONSTRUCTION,41.95776842,-87.78996616,"$1,154,277.00 ",2018,9.00E+05
2921544,5/18/2018,PERMIT - NEW CONSTRUCTION,41.92257311,-87.68852454,"$1,162,600.00 ",2018,9.00E+05
2888489,12/18/2017,PERMIT - RENOVATION/ALTERATION,41.82711884,-87.72915153,"$1,167,000.00 ",2017,875407.73
2730379,2/13/2018,PERMIT - NEW CONSTRUCTION,41.89564628,-87.68603355,"$1,174,400.00 ",2018,9.00E+05
2903736,3/7/2018,PERMIT - NEW CONSTRUCTION,41.89489484,-87.72254233,"$1,188,400.00 ",2018,9.00E+05
2862862,8/16/2017,PERMIT - RENOVATION/ALTERATION,41.88637741,-87.62438167,"$1,188,500.00 ",2017,875407.73
2821043,4/4/2017,PERMIT - RENOVATION/ALTERATION,41.89924865,-87.62834657,"$1,190,500.00 ",2017,875407.73
2772129,4/20/2017,PERMIT - NEW CONSTRUCTION,41.94283204,-87.6483796,"$1,195,400.00 ",2017,875407.73
2747418,8/18/2017,PERMIT - NEW CONSTRUCTION,41.92670222,-87.6507307,"$1,200,000.00 ",2017,875407.73
2759000,1/19/2017,PERMIT - NEW CONSTRUCTION,41.90181809,-87.68685364,"$1,200,000.00 ",2017,875407.73
2762546,4/20/2017,PERMIT - NEW CONSTRUCTION,41.9392947,-87.69546892,"$1,200,000.00 ",2017,875407.73
2789760,1/25/2017,PERMIT - NEW CONSTRUCTION,41.81734384,-87.60200866,"$1,200,000.00 ",2017,875407.73
2793495,10/24/2017,PERMIT - NEW CONSTRUCTION,41.81716405,-87.60200266,"$1,200,000.00 ",2017,875407.73
2806995,2/24/2017,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,200,000.00 ",2017,875407.73
2812093,1/4/2017,PERMIT - RENOVATION/ALTERATION,41.88807428,-87.6349552,"$1,200,000.00 ",2017,875407.73
2813288,3/20/2017,PERMIT - NEW CONSTRUCTION,41.85565262,-87.62015507,"$1,200,000.00 ",2017,875407.73
2818439,5/8/2017,PERMIT - RENOVATION/ALTERATION,41.90340144,-87.67082527,"$1,200,000.00 ",2017,875407.73
2820259,6/14/2017,PERMIT - RENOVATION/ALTERATION,41.82488635,-87.62148099,"$1,200,000.00 ",2017,875407.73
2822414,4/21/2017,PERMIT - RENOVATION/ALTERATION,41.9037398,-87.63129318,"$1,200,000.00 ",2017,875407.73
2825286,3/13/2017,PERMIT - RENOVATION/ALTERATION,41.88670693,-87.63006619,"$1,200,000.00 ",2017,875407.73
2829322,9/18/2017,PERMIT - RENOVATION/ALTERATION,41.85416208,-87.62480774,"$1,200,000.00 ",2017,875407.73
2833133,6/13/2017,PERMIT - RENOVATION/ALTERATION,41.93012141,-87.69989437,"$1,200,000.00 ",2017,875407.73
2836908,4/26/2017,PERMIT - RENOVATION/ALTERATION,41.87437162,-87.62437953,"$1,200,000.00 ",2017,875407.73
2837570,7/18/2017,PERMIT - RENOVATION/ALTERATION,41.89341762,-87.62583409,"$1,200,000.00 ",2017,875407.73
2837953,4/13/2017,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,200,000.00 ",2017,875407.73
2849394,5/30/2017,PERMIT - RENOVATION/ALTERATION,41.77904033,-87.59476091,"$1,200,000.00 ",2017,875407.73
2852923,7/10/2017,PERMIT - RENOVATION/ALTERATION,41.88670967,-87.62930303,"$1,200,000.00 ",2017,875407.73
2863105,7/26/2017,PERMIT - RENOVATION/ALTERATION,41.88374822,-87.63666184,"$1,200,000.00 ",2017,875407.73
2864434,11/15/2017,PERMIT - NEW CONSTRUCTION,41.90960039,-87.73935647,"$1,200,000.00 ",2017,875407.73
2867311,9/27/2017,PERMIT - RENOVATION/ALTERATION,41.95478361,-87.66891643,"$1,200,000.00 ",2017,875407.73
2869043,8/18/2017,PERMIT - RENOVATION/ALTERATION,41.89482685,-87.62439616,"$1,200,000.00 ",2017,875407.73
2877161,9/15/2017,PERMIT - RENOVATION/ALTERATION,42.0085364,-87.91442844,"$1,200,000.00 ",2017,875407.73
2889686,10/24/2017,PERMIT - RENOVATION/ALTERATION,41.88787485,-87.63088485,"$1,200,000.00 ",2017,875407.73
2892218,12/4/2017,PERMIT - RENOVATION/ALTERATION,41.88799989,-87.62256513,"$1,200,000.00 ",2017,875407.73
2859911,12/14/2017,PERMIT - RENOVATION/ALTERATION,41.87950155,-87.63318905,"$1,200,000.00 ",2017,875407.73
2905341,1/8/2018,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,200,000.00 ",2018,9.00E+05
2889616,1/11/2018,PERMIT - RENOVATION/ALTERATION,41.88053925,-87.63459246,"$1,200,000.00 ",2018,9.00E+05
2899882,1/22/2018,PERMIT - RENOVATION/ALTERATION,41.88055703,-87.63713178,"$1,200,000.00 ",2018,9.00E+05
2916252,2/26/2018,PERMIT - RENOVATION/ALTERATION,41.88807428,-87.6349552,"$1,200,000.00 ",2018,9.00E+05
2908818,2/28/2018,PERMIT - RENOVATION/ALTERATION,42.0085364,-87.91442844,"$1,200,000.00 ",2018,9.00E+05
2911191,3/6/2018,PERMIT - RENOVATION/ALTERATION,41.873217,-87.67567518,"$1,200,000.00 ",2018,9.00E+05
2922616,3/12/2018,PERMIT - RENOVATION/ALTERATION,41.88053925,-87.63459246,"$1,200,000.00 ",2018,9.00E+05
2900233,3/13/2018,PERMIT - RENOVATION/ALTERATION,41.88053925,-87.63459246,"$1,200,000.00 ",2018,9.00E+05
2872210,4/3/2018,PERMIT - RENOVATION/ALTERATION,41.90446078,-87.67225914,"$1,200,000.00 ",2018,9.00E+05
2922009,4/12/2018,PERMIT - RENOVATION/ALTERATION,41.75826879,-87.56257415,"$1,200,000.00 ",2018,9.00E+05
2935432,5/17/2018,PERMIT - RENOVATION/ALTERATION,41.93290247,-87.63637317,"$1,200,000.00 ",2018,9.00E+05
2863094,6/5/2018,PERMIT - RENOVATION/ALTERATION,41.74091107,-87.74092286,"$1,200,000.00 ",2018,9.00E+05
2924873,6/22/2018,PERMIT - RENOVATION/ALTERATION,41.85311815,-87.61862205,"$1,200,000.00 ",2018,9.00E+05
2752599,12/22/2017,PERMIT - NEW CONSTRUCTION,41.89675367,-87.66960855,"$1,206,300.00 ",2017,875407.73
2752573,1/5/2018,PERMIT - NEW CONSTRUCTION,41.89663448,-87.66960534,"$1,206,300.00 ",2018,9.00E+05
2646996,8/11/2017,PERMIT - NEW CONSTRUCTION,41.94682927,-87.69224047,"$1,214,400.00 ",2017,875407.73
2647017,8/10/2017,PERMIT - NEW CONSTRUCTION,41.94683037,-87.69201905,"$1,214,400.00 ",2017,875407.73
2647031,8/10/2017,PERMIT - NEW CONSTRUCTION,41.94683127,-87.69187127,"$1,214,400.00 ",2017,875407.73
2836346,5/8/2017,PERMIT - RENOVATION/ALTERATION,41.8949033,-87.62074373,"$1,220,000.00 ",2017,875407.73
2828919,8/4/2017,PERMIT - NEW CONSTRUCTION,41.92722695,-87.80622123,"$1,227,150.00 ",2017,875407.73
2828950,8/9/2017,PERMIT - NEW CONSTRUCTION,41.9273509,-87.80622547,"$1,227,150.00 ",2017,875407.73
2828962,8/9/2017,PERMIT - NEW CONSTRUCTION,41.92747534,-87.80622952,"$1,227,150.00 ",2017,875407.73
2828968,8/8/2017,PERMIT - NEW CONSTRUCTION,41.92766202,-87.80623615,"$1,227,150.00 ",2017,875407.73
2844033,8/11/2017,PERMIT - NEW CONSTRUCTION,41.94222688,-87.72008542,"$1,230,000.00 ",2017,875407.73
2904025,1/3/2018,PERMIT - RENOVATION/ALTERATION,41.88071758,-87.63658911,"$1,235,000.00 ",2018,9.00E+05
2937542,6/14/2018,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,235,000.00 ",2018,9.00E+05
2944771,6/12/2018,PERMIT - RENOVATION/ALTERATION,41.88347312,-87.62772975,"$1,242,000.00 ",2018,9.00E+05
2864956,12/8/2017,PERMIT - NEW CONSTRUCTION,41.93296204,-87.71488799,"$1,243,900.00 ",2017,875407.73
2832678,3/30/2017,PERMIT - RENOVATION/ALTERATION,41.95324074,-87.73185309,"$1,244,000.00 ",2017,875407.73
2790585,7/25/2017,PERMIT - NEW CONSTRUCTION,41.88320999,-87.64997262,"$1,249,000.00 ",2017,875407.73
2733096,2/27/2017,PERMIT - NEW CONSTRUCTION,41.96852648,-87.68226735,"$1,250,000.00 ",2017,875407.73
2808717,6/10/2017,PERMIT - RENOVATION/ALTERATION,41.96170384,-87.65195168,"$1,250,000.00 ",2017,875407.73
2809560,4/6/2017,PERMIT - RENOVATION/ALTERATION,41.95985418,-87.72764883,"$1,250,000.00 ",2017,875407.73
2810345,3/20/2017,PERMIT - RENOVATION/ALTERATION,41.94609841,-87.66017035,"$1,250,000.00 ",2017,875407.73
2813286,3/20/2017,PERMIT - NEW CONSTRUCTION,41.85565149,-87.62023594,"$1,250,000.00 ",2017,875407.73
2817512,5/17/2017,PERMIT - RENOVATION/ALTERATION,41.92390846,-87.63666317,"$1,250,000.00 ",2017,875407.73
2829417,5/2/2017,PERMIT - RENOVATION/ALTERATION,41.95985418,-87.72764883,"$1,250,000.00 ",2017,875407.73
2837942,8/18/2017,PERMIT - RENOVATION/ALTERATION,41.76066858,-87.7028548,"$1,250,000.00 ",2017,875407.73
2840731,6/29/2017,PERMIT - RENOVATION/ALTERATION,41.98102104,-87.87891191,"$1,250,000.00 ",2017,875407.73
2848492,6/26/2017,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,250,000.00 ",2017,875407.73
2875008,9/8/2017,PERMIT - RENOVATION/ALTERATION,41.9001543,-87.624319,"$1,250,000.00 ",2017,875407.73
2872083,12/13/2017,PERMIT - RENOVATION/ALTERATION,41.92500963,-87.6483602,"$1,250,000.00 ",2017,875407.73
2871090,2/1/2018,PERMIT - RENOVATION/ALTERATION,42.01637976,-87.70505798,"$1,250,000.00 ",2018,9.00E+05
2881004,4/10/2018,PERMIT - RENOVATION/ALTERATION,41.91301879,-87.70697713,"$1,250,000.00 ",2018,9.00E+05
2928798,4/19/2018,PERMIT - RENOVATION/ALTERATION,41.88602541,-87.6362977,"$1,250,000.00 ",2018,9.00E+05
2823469,5/8/2018,PERMIT - NEW CONSTRUCTION,41.95763794,-87.72469486,"$1,250,000.00 ",2018,9.00E+05
2930242,5/11/2018,PERMIT - RENOVATION/ALTERATION,41.94168218,-87.71855151,"$1,250,000.00 ",2018,9.00E+05
2923844,5/14/2018,PERMIT - RENOVATION/ALTERATION,41.87801449,-87.63318903,"$1,250,000.00 ",2018,9.00E+05
2851150,7/20/2017,PERMIT - NEW CONSTRUCTION,41.92280408,-87.68170958,"$1,261,000.00 ",2017,875407.73
2841556,5/26/2017,PERMIT - RENOVATION/ALTERATION,41.71314689,-87.71531465,"$1,263,000.00 ",2017,875407.73
2870185,12/1/2017,PERMIT - NEW CONSTRUCTION,42.00443557,-87.81116435,"$1,265,000.00 ",2017,875407.73
2916777,6/11/2018,PERMIT - RENOVATION/ALTERATION,41.93707643,-87.69473119,"$1,271,823.00 ",2018,9.00E+05
2843343,7/6/2017,PERMIT - RENOVATION/ALTERATION,41.91033094,-87.69664526,"$1,273,000.00 ",2017,875407.73
2788571,6/15/2017,PERMIT - NEW CONSTRUCTION,41.89217659,-87.64496199,"$1,275,000.00 ",2017,875407.73
2884436,1/24/2018,PERMIT - RENOVATION/ALTERATION,41.9173392,-87.64832626,"$1,275,000.00 ",2018,9.00E+05
2836648,4/18/2017,PERMIT - RENOVATION/ALTERATION,41.88202981,-87.62925644,"$1,278,600.00 ",2017,875407.73
2859183,10/13/2017,PERMIT - NEW CONSTRUCTION,41.9330949,-87.6592489,"$1,291,680.00 ",2017,875407.73
2821188,3/7/2017,PERMIT - RENOVATION/ALTERATION,41.89658519,-87.64299618,"$1,292,095.00 ",2017,875407.73
2813283,3/18/2017,PERMIT - NEW CONSTRUCTION,41.85590397,-87.62057862,"$1,300,000.00 ",2017,875407.73
2819910,10/4/2017,PERMIT - NEW CONSTRUCTION,41.95706518,-87.67440019,"$1,300,000.00 ",2017,875407.73
2822319,2/10/2017,PERMIT - NEW CONSTRUCTION,41.88984424,-87.67641768,"$1,300,000.00 ",2017,875407.73
2842899,5/5/2017,PERMIT - RENOVATION/ALTERATION,41.8833222,-87.6297751,"$1,300,000.00 ",2017,875407.73
2844275,5/9/2017,PERMIT - RENOVATION/ALTERATION,41.8855345,-87.63667609,"$1,300,000.00 ",2017,875407.73
2853105,10/5/2017,PERMIT - NEW CONSTRUCTION,41.8852696,-87.65693588,"$1,300,000.00 ",2017,875407.73
2867466,8/14/2017,PERMIT - RENOVATION/ALTERATION,41.8282801,-87.65076149,"$1,300,000.00 ",2017,875407.73
2756571,4/26/2017,PERMIT - NEW CONSTRUCTION,41.85955817,-87.66254971,"$1,300,000.00 ",2017,875407.73
2830299,6/16/2017,PERMIT - RENOVATION/ALTERATION,41.8875021,-87.68067148,"$1,300,000.00 ",2017,875407.73
2900224,2/13/2018,PERMIT - RENOVATION/ALTERATION,41.89396427,-87.62806283,"$1,300,000.00 ",2018,9.00E+05
2854484,3/9/2018,PERMIT - NEW CONSTRUCTION,41.9240145,-87.66313334,"$1,300,000.00 ",2018,9.00E+05
2918986,4/11/2018,PERMIT - RENOVATION/ALTERATION,41.89774086,-87.62396132,"$1,300,000.00 ",2018,9.00E+05
2878226,4/13/2018,PERMIT - NEW CONSTRUCTION,41.81062818,-87.59643092,"$1,300,000.00 ",2018,9.00E+05
2920952,4/19/2018,PERMIT - RENOVATION/ALTERATION,41.71314689,-87.71531465,"$1,300,000.00 ",2018,9.00E+05
2947315,6/15/2018,PERMIT - RENOVATION/ALTERATION,41.88752864,-87.63264684,"$1,300,000.00 ",2018,9.00E+05
2908992,4/30/2018,PERMIT - NEW CONSTRUCTION,41.8950874,-87.66465458,"$1,304,600.00 ",2018,9.00E+05
2832779,4/24/2017,PERMIT - RENOVATION/ALTERATION,41.89894854,-87.62397499,"$1,305,450.00 ",2017,875407.73
2867206,11/17/2017,PERMIT - NEW CONSTRUCTION,41.89977143,-87.65678536,"$1,311,200.00 ",2017,875407.73
2780324,8/7/2017,PERMIT - RENOVATION/ALTERATION,41.80248968,-87.70886086,"$1,317,277.00 ",2017,875407.73
2830532,6/21/2017,PERMIT - RENOVATION/ALTERATION,41.9465404,-87.70224126,"$1,318,000.00 ",2017,875407.73
2856971,8/25/2017,PERMIT - NEW CONSTRUCTION,41.96121798,-87.68761163,"$1,320,450.00 ",2017,875407.73
2812162,2/9/2017,PERMIT - RENOVATION/ALTERATION,41.89337221,-87.62436142,"$1,321,000.00 ",2017,875407.73
2839726,11/6/2017,PERMIT - NEW CONSTRUCTION,41.90481871,-87.63582314,"$1,328,100.00 ",2017,875407.73
2929254,6/27/2018,PERMIT - NEW CONSTRUCTION,41.90129111,-87.68894001,"$1,331,500.00 ",2018,9.00E+05
2852041,6/21/2017,PERMIT - NEW CONSTRUCTION,41.93053318,-87.66243198,"$1,332,000.00 ",2017,875407.73
2842705,5/9/2017,PERMIT - RENOVATION/ALTERATION,41.87998851,-87.63068884,"$1,340,000.00 ",2017,875407.73
2943639,6/13/2018,PERMIT - RENOVATION/ALTERATION,41.88453096,-87.62460205,"$1,347,600.00 ",2018,9.00E+05
2905255,3/15/2018,PERMIT - RENOVATION/ALTERATION,41.85817866,-87.64074196,"$1,350,000.00 ",2018,9.00E+05
2801909,12/29/2017,PERMIT - NEW CONSTRUCTION,41.93871353,-87.70779763,"$1,351,350.00 ",2017,875407.73
2779644,2/24/2017,PERMIT - RENOVATION/ALTERATION,41.89824618,-87.63411666,"$1,375,344.00 ",2017,875407.73
2876461,10/11/2017,PERMIT - RENOVATION/ALTERATION,41.89824618,-87.63411666,"$1,375,344.00 ",2017,875407.73
